order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
o0000000000000000000000001229,1,p0000000000000000000000000083,s0000000000000000000000000019,2017-05-19 04:03:42,148.76,22.39
o0000000000000000000000001230,1,p0000000000000000000000000094,s0000000000000000000000000022,2017-01-11 15:10:11,88.97,18.77
o0000000000000000000000001231,1,p0000000000000000000000000047,s0000000000000000000000000022,2018-02-04 23:19:43,77.96,18.44
o0000000000000000000000001231,2,p0000000000000000000000000072,s0000000000000000000000000022,2018-02-04 23:19:43,368.23,16.77
o0000000000000000000000001232,1,p0000000000000000000000000077,s0000000000000000000000000047,2018-02-28 07:05:32,370.5,36.84
o0000000000000000000000001233,1,p0000000000000000000000000143,s0000000000000000000000000006,2017-01-18 03:32:10,53.69,27.58
o0000000000000000000000001233,2,p0000000000000000000000000125,s0000000000000000000000000006,2017-01-18 03:32:10,328.07,30.16
o0000000000000000000000001233,3,p0000000000000000000000000107,s0000000000000000000000000006,2017-01-18 03:32:10,180.91,29.31
o0000000000000000000000001234,1,p0000000000000000000000000022,s0000000000000000000000000001,2017-03-21 18:53:21,226.61,18.68
o0000000000000000000000001234,2,p0000000000000000000000000077,s0000000000000000000000000001,2017-03-21 18:53:21,299.18,18.68
o0000000000000000000000001235,1,p0000000000000000000000000155,s0000000000000000000000000009,2017-04-07 02:04:35,381.49,15.96
o0000000000000000000000001236,1,p0000000000000000000000000079,s0000000000000000000000000015,2017-07-27 14:27:06,174.81,20.26
o0000000000000000000000001237,1,p0000000000000000000000000103,s0000000000000000000000000007,2017-09-06 02:01:45,283.12,39.4
o0000000000000000000000001237,2,p0000000000000000000000000141,s0000000000000000000000000007,2017-09-06 02:01:45,318.0,37.79
o0000000000000000000000001238,1,p0000000000000000000000000131,s0000000000000000000000000045,2017-03-22 00:09:07,133.75,39.07
o0000000000000000000000001238,2,p0000000000000000000000000006,s0000000000000000000000000045,2017-03-22 00:09:07,76.93,36.61
o0000000000000000000000001239,1,p0000000000000000000000000102,s0000000000000000000000000051,2017-08-14 18:45:41,254.68,24.82
o0000000000000000000000001240,1,p0000000000000000000000000156,s0000000000000000000000000031,2017-10-19 12:11:47,379.79,36.09
o0000000000000000000000001241,1,p0000000000000000000000000041,s0000000000000000000000000052,2018-07-17 03:10:47,385.15,34.17
o0000000000000000000000001242,1,p0000000000000000000000000046,s0000000000000000000000000028,2017-07-23 06:34:30,363.18,17.61
o0000000000000000000000001243,1,p0000000000000000000000000058,s0000000000000000000000000004,2017-09-14 10:35:02,351.42,43.25
o0000000000000000000000001244,1,p0000000000000000000000000142,s0000000000000000000000000007,2017-09-12 12:56:26,267.34,35.03
o0000000000000000000000001244,2,p0000000000000000000000000154,s0000000000000000000000000007,2017-09-12 12:56:26,398.62,36.89
o0000000000000000000000001245,1,p0000000000000000000000000142,s0000000000000000000000000007,2018-04-06 23:29:00,310.25,37.62
o0000000000000000000000001246,1,p0000000000000000000000000002,s0000000000000000000000000016,2017-06-14 20:58:11,241.16,32.91
o0000000000000000000000001247,1,p0000000000000000000000000070,s0000000000000000000000000036,2017-11-17 04:26:33,42.33,19.76
o0000000000000000000000001247,2,p0000000000000000000000000158,s0000000000000000000000000036,2017-11-17 04:26:33,267.27,20.64
o0000000000000000000000001248,1,p0000000000000000000000000073,s0000000000000000000000000056,2018-03-15 09:48:33,204.2,15.9
o0000000000000000000000001248,2,p0000000000000000000000000102,s0000000000000000000000000056,2018-03-15 09:48:33,59.9,18.68
o0000000000000000000000001249,1,p0000000000000000000000000032,s0000000000000000000000000025,2017-03-27 17:13:43,116.79,37.61
o0000000000000000000000001250,1,p0000000000000000000000000052,s0000000000000000000000000002,2017-10-18 17:30:10,45.65,30.85
o0000000000000000000000001251,1,p0000000000000000000000000038,s0000000000000000000000000011,2017-08-22 00:59:09,15.2,31.03
o0000000000000000000000001252,1,p0000000000000000000000000021,s0000000000000000000000000015,2017-05-20 00:38:02,354.68,21.61
o0000000000000000000000001253,1,p0000000000000000000000000123,s0000000000000000000000000058,2017-10-26 14:25:58,241.6,31.98
o0000000000000000000000001253,2,p0000000000000000000000000077,s0000000000000000000000000058,2017-10-26 14:25:58,29.51,29.6
o0000000000000000000000001254,1,p0000000000000000000000000104,s0000000000000000000000000043,2017-01-12 20:13:41,145.4,33.93
o0000000000000000000000001255,1,p0000000000000000000000000126,s0000000000000000000000000032,2017-05-09 05:16:06,331.7,34.68
o0000000000000000000000001256,1,p0000000000000000000000000120,s0000000000000000000000000015,2017-01-19 18:11:25,73.63,28.05
o0000000000000000000000001257,1,p0000000000000000000000000099,s0000000000000000000000000020,2017-03-22 18:10:44,227.51,26.03
o0000000000000000000000001258,1,p0000000000000000000000000073,s0000000000000000000000000000,2018-04-04 18:20:04,149.92,31.52
o0000000000000000000000001258,2,p0000000000000000000000000152,s0000000000000000000000000000,2018-04-04 18:20:04,160.2,29.81
o0000000000000000000000001259,1,p0000000000000000000000000011,s0000000000000000000000000027,2018-06-28 01:13:52,301.57,23.25
o0000000000000000000000001259,2,p0000000000000000000000000077,s0000000000000000000000000027,2018-06-28 01:13:52,99.8,20.31
o0000000000000000000000001260,1,p0000000000000000000000000146,s0000000000000000000000000045,2017-10-30 03:00:25,241.22,29.18
o0000000000000000000000001260,2,p0000000000000000000000000065,s0000000000000000000000000045,2017-10-30 03:00:25,96.33,28.81
o0000000000000000000000001260,3,p0000000000000000000000000056,s0000000000000000000000000045,2017-10-30 03:00:25,211.81,29.13
o0000000000000000000000001260,4,p0000000000000000000000000073,s0000000000000000000000000045,2017-10-30 03:00:25,238.35,26.46
o0000000000000000000000001261,1,p0000000000000000000000000117,s0000000000000000000000000029,2017-05-11 19:31:41,18.98,17.09
o0000000000000000000000001262,1,p0000000000000000000000000054,s0000000000000000000000000050,2017-03-16 13:22:01,345.18,36.99
o0000000000000000000000001262,2,p0000000000000000000000000137,s0000000000000000000000000050,2017-03-16 13:22:01,76.03,37.31
o0000000000000000000000001263,1,p0000000000000000000000000069,s0000000000000000000000000057,2017-04-12 19:12:30,222.72,31.12
o0000000000000000000000001264,1,p0000000000000000000000000066,s0000000000000000000000000019,2017-03-13 16:22:40,82.35,17.35
o0000000000000000000000001264,2,p0000000000000000000000000099,s0000000000000000000000000019,2017-03-13 16:22:40,302.75,19.98
o0000000000000000000000001264,3,p0000000000000000000000000022,s0000000000000000000000000019,2017-03-13 16:22:40,195.85,21.42
o0000000000000000000000001264,4,p0000000000000000000000000078,s0000000000000000000000000019,2017-03-13 16:22:40,228.94,21.53
o0000000000000000000000001265,1,p0000000000000000000000000104,s0000000000000000000000000036,2017-02-19 19:04:04,87.05,24.89
o0000000000000000000000001265,2,p0000000000000000000000000086,s0000000000000000000000000036,2017-02-19 19:04:04,235.57,21.82
o0000000000000000000000001266,1,p0000000000000000000000000125,s0000000000000000000000000049,2017-02-17 10:31:03,343.73,19.3
o0000000000000000000000001266,2,p0000000000000000000000000155,s0000000000000000000000000049,2017-02-17 10:31:03,247.49,22.23
o0000000000000000000000001267,1,p0000000000000000000000000134,s0000000000000000000000000010,2018-07-19 07:25:39,380.9,15.43
o0000000000000000000000001267,2,p0000000000000000000000000098,s0000000000000000000000000010,2018-07-19 07:25:39,313.61,20.29
o0000000000000000000000001268,1,p0000000000000000000000000059,s0000000000000000000000000024,2017-11-10 14:58:09,162.2,24.83
o0000000000000000000000001269,1,p0000000000000000000000000093,s0000000000000000000000000057,2017-11-27 16:55:17,152.42,30.13
o0000000000000000000000001270,1,p0000000000000000000000000150,s0000000000000000000000000011,2017-10-23 02:27:46,176.52,36.65
o0000000000000000000000001270,2,p0000000000000000000000000130,s0000000000000000000000000011,2017-10-23 02:27:46,226.11,37.82
o0000000000000000000000001271,1,p0000000000000000000000000127,s0000000000000000000000000058,2018-05-01 15:00:30,31.81,23.75
o0000000000000000000000001272,1,p0000000000000000000000000089,s0000000000000000000000000052,2017-08-16 00:45:13,149.19,39.71
o0000000000000000000000001273,1,p0000000000000000000000000058,s0000000000000000000000000043,2017-01-09 08:29:03,260.97,34.53
o0000000000000000000000001273,2,p0000000000000000000000000006,s0000000000000000000000000043,2017-01-09 08:29:03,103.97,37.81
o0000000000000000000000001274,1,p0000000000000000000000000134,s0000000000000000000000000007,2017-04-25 08:42:53,28.64,42.03
o0000000000000000000000001275,1,p0000000000000000000000000058,s0000000000000000000000000002,2018-05-07 01:14:26,349.31,20.84
o0000000000000000000000001275,2,p0000000000000000000000000148,s0000000000000000000000000002,2018-05-07 01:14:26,179.57,19.34
o0000000000000000000000001276,1,p0000000000000000000000000147,s0000000000000000000000000039,2017-04-27 02:05:46,122.07,41.29
o0000000000000000000000001277,1,p0000000000000000000000000005,s0000000000000000000000000040,2018-05-29 12:50:28,177.72,23.54
o0000000000000000000000001278,1,p0000000000000000000000000103,s0000000000000000000000000011,2018-03-17 03:14:12,345.96,27.97
o0000000000000000000000001279,1,p0000000000000000000000000026,s0000000000000000000000000029,2017-03-10 22:28:46,283.55,28.92
o0000000000000000000000001280,1,p0000000000000000000000000126,s0000000000000000000000000041,2018-04-16 10:40:13,25.9,24.14
o0000000000000000000000001281,1,p0000000000000000000000000131,s0000000000000000000000000000,2018-01-24 01:08:54,34.41,32.81
o0000000000000000000000001281,2,p0000000000000000000000000030,s0000000000000000000000000000,2018-01-24 01:08:54,348.35,36.07
o0000000000000000000000001281,3,p0000000000000000000000000129,s0000000000000000000000000000,2018-01-24 01:08:54,107.0,36.73
o0000000000000000000000001282,1,p0000000000000000000000000047,s0000000000000000000000000057,2017-11-21 06:44:50,389.03,25.29
o0000000000000000000000001283,1,p0000000000000000000000000153,s0000000000000000000000000038,2018-06-08 02:20:26,331.14,17.42
o0000000000000000000000001283,2,p0000000000000000000000000062,s0000000000000000000000000038,2018-06-08 02:20:26,150.99,22.21
o0000000000000000000000001284,1,p0000000000000000000000000142,s0000000000000000000000000001,2017-10-02 07:09:12,390.84,9.54
o0000000000000000000000001285,1,p0000000000000000000000000055,s0000000000000000000000000003,2017-01-23 20:25:17,367.11,24.46
o0000000000000000000000001285,2,p0000000000000000000000000124,s0000000000000000000000000003,2017-01-23 20:25:17,244.8,27.62
o0000000000000000000000001285,3,p0000000000000000000000000150,s0000000000000000000000000003,2017-01-23 20:25:17,326.8,27.95
o0000000000000000000000001286,1,p0000000000000000000000000047,s0000000000000000000000000017,2018-05-23 16:58:34,349.88,22.04
o0000000000000000000000001286,2,p0000000000000000000000000119,s0000000000000000000000000017,2018-05-23 16:58:34,278.0,24.5
o0000000000000000000000001286,3,p0000000000000000000000000134,s0000000000000000000000000017,2018-05-23 16:58:34,268.62,20.33
o0000000000000000000000001287,1,p0000000000000000000000000029,s0000000000000000000000000045,2018-04-12 05:13:17,355.29,36.89
o0000000000000000000000001287,2,p0000000000000000000000000007,s0000000000000000000000000045,2018-04-12 05:13:17,210.04,32.64
o0000000000000000000000001288,1,p0000000000000000000000000129,s0000000000000000000000000023,2018-04-12 14:32:03,305.57,27.11
o0000000000000000000000001288,2,p0000000000000000000000000039,s0000000000000000000000000023,2018-04-12 14:32:03,185.3,30.96
o0000000000000000000000001288,3,p0000000000000000000000000076,s0000000000000000000000000023,2018-04-12 14:32:03,185.45,31.32
o0000000000000000000000001289,1,p0000000000000000000000000153,s0000000000000000000000000001,2017-12-17 05:37:08,393.51,19.0
o0000000000000000000000001290,1,p0000000000000000000000000087,s0000000000000000000000000054,2017-07-19 15:13:46,361.84,17.61
o0000000000000000000000001291,1,p0000000000000000000000000051,s0000000000000000000000000004,2017-08-25 03:28:28,119.21,40.5
o0000000000000000000000001291,2,p0000000000000000000000000012,s0000000000000000000000000004,2017-08-25 03:28:28,33.68,39.22
o0000000000000000000000001291,3,p0000000000000000000000000093,s0000000000000000000000000004,2017-08-25 03:28:28,142.52,38.97
o0000000000000000000000001292,1,p0000000000000000000000000013,s0000000000000000000000000059,2017-05-04 15:17:31,229.47,36.67
o0000000000000000000000001292,2,p0000000000000000000000000091,s0000000000000000000000000059,2017-05-04 15:17:31,306.35,33.79
o0000000000000000000000001293,1,p0000000000000000000000000157,s0000000000000000000000000014,2018-02-24 17:39:29,276.48,40.0
o0000000000000000000000001294,1,p0000000000000000000000000052,s0000000000000000000000000048,2017-01-25 20:41:15,79.21,13.87
o0000000000000000000000001295,1,p0000000000000000000000000157,s0000000000000000000000000035,2018-01-27 04:33:12,93.97,22.3
o0000000000000000000000001295,2,p0000000000000000000000000115,s0000000000000000000000000035,2018-01-27 04:33:12,213.66,25.03
o0000000000000000000000001296,1,p0000000000000000000000000105,s0000000000000000000000000049,2017-04-21 20:10:16,131.1,22.88
o0000000000000000000000001297,1,p0000000000000000000000000134,s0000000000000000000000000054,2017-11-19 19:31:40,185.0,9.26
o0000000000000000000000001298,1,p0000000000000000000000000149,s0000000000000000000000000012,2017-08-23 19:24:57,306.49,30.8
o0000000000000000000000001298,2,p0000000000000000000000000144,s0000000000000000000000000012,2017-08-23 19:24:57,324.42,27.33
o0000000000000000000000001299,1,p0000000000000000000000000057,s0000000000000000000000000017,2018-07-22 09:18:51,193.47,26.02
o0000000000000000000000001300,1,p0000000000000000000000000083,s0000000000000000000000000059,2017-10-18 00:55:59,274.2,37.93
o0000000000000000000000001301,1,p0000000000000000000000000067,s0000000000000000000000000030,2018-06-17 10:10:55,95.36,27.57
o0000000000000000000000001301,2,p0000000000000000000000000057,s0000000000000000000000000030,2018-06-17 10:10:55,76.26,25.31
o0000000000000000000000001302,1,p0000000000000000000000000147,s0000000000000000000000000006,2017-09-16 11:29:49,47.96,27.94
o0000000000000000000000001302,2,p0000000000000000000000000088,s0000000000000000000000000006,2017-09-16 11:29:49,272.22,26.05
o0000000000000000000000001302,3,p0000000000000000000000000087,s0000000000000000000000000006,2017-09-16 11:29:49,170.63,25.87
o0000000000000000000000001303,1,p0000000000000000000000000032,s0000000000000000000000000031,2018-08-04 07:48:53,92.4,37.44
o0000000000000000000000001303,2,p0000000000000000000000000000,s0000000000000000000000000031,2018-08-04 07:48:53,168.06,39.67
o0000000000000000000000001304,1,p0000000000000000000000000033,s0000000000000000000000000037,2018-03-30 15:17:28,195.56,19.82
o0000000000000000000000001304,2,p0000000000000000000000000089,s0000000000000000000000000037,2018-03-30 15:17:28,251.17,18.18
o0000000000000000000000001305,1,p0000000000000000000000000150,s0000000000000000000000000009,2017-02-22 04:33:29,188.84,18.45
o0000000000000000000000001305,2,p0000000000000000000000000051,s0000000000000000000000000009,2017-02-22 04:33:29,331.37,17.08
o0000000000000000000000001305,3,p0000000000000000000000000114,s0000000000000000000000000009,2017-02-22 04:33:29,104.81,21.42
o0000000000000000000000001306,1,p0000000000000000000000000083,s0000000000000000000000000022,2017-02-22 00:19:23,140.72,15.51
o0000000000000000000000001307,1,p0000000000000000000000000081,s0000000000000000000000000059,2018-05-08 18:06:07,191.4,34.4
